DATE,T10Y2Y,HY_Spread,BBB_Spread,Financial_Condition,UNRATE,INDPRO,RSAFS,STLFSI,M2,WALCL,Real_Rate,Dollar_Idx
2013-02-06,1.73,5.04,1.98,-0.647,7.7,98.7941,409118.0,-0.5729,10527.5,3014975.0,-0.58,91.0176
2013-02-07,1.74,5.08,1.98,-0.647,7.7,98.7941,409118.0,-0.5729,10527.5,3014975.0,-0.58,91.2912
2013-02-08,1.74,5.08,1.98,-0.648,7.7,98.7941,409118.0,-0.5364,10527.5,3014975.0,-0.57,91.3056
2013-02-11,1.72,5.06,1.97,-0.648,7.7,98.7941,409118.0,-0.5364,10527.5,3014975.0,-0.58,91.4451
2013-02-12,1.73,5.04,1.97,-0.648,7.7,98.7941,409118.0,-0.5364,10527.5,3014975.0,-0.57,91.2779
2013-02-13,1.76,4.97,1.96,-0.648,7.7,98.7941,409118.0,-0.5364,10527.5,3074225.0,-0.54,91.2709
2013-02-14,1.73,4.97,1.96,-0.648,7.7,98.7941,409118.0,-0.5364,10527.5,3074225.0,-0.56,91.366
2013-02-15,1.72,4.96,1.96,-0.65,7.7,98.7941,409118.0,-0.6723,10527.5,3074225.0,-0.53,91.4551
2013-02-18,1.72,4.95,1.96,-0.65,7.7,98.7941,409118.0,-0.6723,10527.5,3074225.0,-0.53,91.4551
2013-02-19,1.74,4.92,1.96,-0.65,7.7,98.7941,409118.0,-0.6723,10527.5,3074225.0,-0.52,91.5073
2013-02-20,1.75,4.92,1.96,-0.65,7.7,98.7941,409118.0,-0.6723,10527.5,3095150.0,-0.52,91.6689
2013-02-21,1.73,4.99,1.97,-0.65,7.7,98.7941,409118.0,-0.6723,10527.5,3095150.0,-0.54,92.0394
2013-02-22,1.7,4.97,1.96,-0.651,7.7,98.7941,409118.0,-0.6288,10527.5,3095150.0,-0.57,92.1197
2013-02-25,1.63,4.97,1.97,-0.651,7.7,98.7941,409118.0,-0.6288,10527.5,3095150.0,-0.62,92.1975
2013-02-26,1.63,5.02,1.98,-0.651,7.7,98.7941,409118.0,-0.6288,10527.5,3095150.0,-0.62,92.4247
2013-02-27,1.64,4.98,1.98,-0.651,7.7,98.7941,409118.0,-0.6288,10527.5,3090600.0,-0.61,92.234
2013-02-28,1.64,4.98,1.99,-0.651,7.7,98.7941,409118.0,-0.6288,10527.5,3090600.0,-0.64,92.295
2013-03-01,1.61,5.0,1.99,-0.651,7.5,99.1921,406223.0,-0.5177,10583.8,3090600.0,-0.67,92.6177
2013-03-04,1.64,4.98,1.99,-0.651,7.5,99.1921,406223.0,-0.5177,10583.8,3090600.0,-0.65,92.6316
2013-03-05,1.65,4.92,1.98,-0.651,7.5,99.1921,406223.0,-0.5177,10583.8,3090600.0,-0.65,92.4965
2013-03-06,1.7,4.88,1.97,-0.651,7.5,99.1921,406223.0,-0.5177,10583.8,3108805.0,-0.61,92.4965
2013-03-07,1.75,4.81,1.96,-0.651,7.5,99.1921,406223.0,-0.5177,10583.8,3108805.0,-0.56,92.5462
2013-03-08,1.79,4.76,1.95,-0.653,7.5,99.1921,406223.0,-0.7548,10583.8,3108805.0,-0.5,92.6252
2013-03-11,1.8,4.75,1.94,-0.653,7.5,99.1921,406223.0,-0.7548,10583.8,3108805.0,-0.5,92.5351
2013-03-12,1.76,4.76,1.94,-0.653,7.5,99.1921,406223.0,-0.7548,10583.8,3108805.0,-0.52,92.3853
2013-03-13,1.77,4.75,1.94,-0.653,7.5,99.1921,406223.0,-0.7548,10583.8,3165396.0,-0.52,92.4709
2013-03-14,1.77,4.71,1.94,-0.653,7.5,99.1921,406223.0,-0.7548,10583.8,3165396.0,-0.53,92.4695
2013-03-15,1.76,4.72,1.94,-0.656,7.5,99.1921,406223.0,-0.7905,10583.8,3165396.0,-0.55,92.128
2013-03-18,1.7,4.77,1.95,-0.656,7.5,99.1921,406223.0,-0.7905,10583.8,3165396.0,-0.6,92.3377
2013-03-19,1.68,4.78,1.96,-0.656,7.5,99.1921,406223.0,-0.7905,10583.8,3165396.0,-0.61,92.526
2013-03-20,1.7,4.76,1.96,-0.656,7.5,99.1921,406223.0,-0.7905,10583.8,3206888.0,-0.57,92.4141
2013-03-21,1.68,4.76,1.96,-0.656,7.5,99.1921,406223.0,-0.7905,10583.8,3206888.0,-0.57,92.3322
2013-03-22,1.67,4.78,1.97,-0.659,7.5,99.1921,406223.0,-0.5809,10583.8,3206888.0,-0.6,92.2051
2013-03-25,1.69,4.75,1.96,-0.659,7.5,99.1921,406223.0,-0.5809,10583.8,3206888.0,-0.6,92.3081
2013-03-26,1.67,4.78,1.97,-0.659,7.5,99.1921,406223.0,-0.5809,10583.8,3206888.0,-0.61,92.232
2013-03-27,1.62,4.81,1.99,-0.659,7.5,99.1921,406223.0,-0.5809,10583.8,3202256.0,-0.64,92.446
2013-03-28,1.62,4.8,1.99,-0.659,7.5,99.1921,406223.0,-0.5809,10583.8,3202256.0,-0.64,92.2544
2013-03-29,1.62,4.8,1.99,-0.664,7.5,99.1921,406223.0,-0.6325,10583.8,3202256.0,-0.64,92.302
2013-03-31,1.62,4.86,2.01,-0.664,7.5,99.1921,406223.0,-0.6325,10583.8,3202256.0,-0.64,92.302
2013-04-01,1.63,4.87,2.01,-0.664,7.6,99.1065,404231.0,-0.6325,10611.3,3202256.0,-0.65,92.1687
2013-04-02,1.63,4.84,2.01,-0.664,7.6,99.1065,404231.0,-0.6325,10611.3,3202256.0,-0.63,92.1432
2013-04-03,1.59,4.87,2.02,-0.664,7.6,99.1065,404231.0,-0.6325,10611.3,3215432.0,-0.65,92.104
2013-04-04,1.56,4.89,2.01,-0.664,7.6,99.1065,404231.0,-0.6325,10611.3,3215432.0,-0.7,92.3896
2013-04-05,1.48,4.95,2.0,-0.671,7.6,99.1065,404231.0,-0.5604,10611.3,3215432.0,-0.74,92.1043
2013-04-08,1.52,4.9,1.99,-0.671,7.6,99.1065,404231.0,-0.5604,10611.3,3215432.0,-0.69,92.2317
2013-04-09,1.54,4.87,1.98,-0.671,7.6,99.1065,404231.0,-0.5604,10611.3,3215432.0,-0.67,91.9669
2013-04-10,1.6,4.78,1.97,-0.671,7.6,99.1065,404231.0,-0.5604,10611.3,3227762.0,-0.6,91.9598
2013-04-11,1.58,4.73,1.96,-0.671,7.6,99.1065,404231.0,-0.5604,10611.3,3227762.0,-0.65,91.6972
2013-04-12,1.53,4.75,1.97,-0.681,7.6,99.1065,404231.0,-0.7299,10611.3,3227762.0,-0.68,91.7967
2013-04-15,1.5,4.79,1.97,-0.681,7.6,99.1065,404231.0,-0.7299,10611.3,3227762.0,-0.69,91.9457
2013-04-16,1.51,4.78,1.97,-0.681,7.6,99.1065,404231.0,-0.7299,10611.3,3227762.0,-0.65,91.8451
2013-04-17,1.49,4.8,1.98,-0.681,7.6,99.1065,404231.0,-0.7299,10611.3,3295109.0,-0.64,92.1372
2013-04-18,1.48,4.8,1.98,-0.681,7.6,99.1065,404231.0,-0.7299,10611.3,3295109.0,-0.55,92.176
2013-04-19,1.49,4.78,1.98,-0.692,7.6,99.1065,404231.0,-0.4966,10611.3,3295109.0,-0.59,92.2166
2013-04-22,1.48,4.75,1.97,-0.692,7.6,99.1065,404231.0,-0.4966,10611.3,3295109.0,-0.63,92.3591
2013-04-23,1.51,4.71,1.97,-0.692,7.6,99.1065,404231.0,-0.4966,10611.3,3295109.0,-0.64,92.3836
2013-04-24,1.5,4.66,1.96,-0.692,7.6,99.1065,404231.0,-0.4966,10611.3,3318649.0,-0.65,92.4581
2013-04-25,1.51,4.61,1.96,-0.692,7.6,99.1065,404231.0,-0.4966,10611.3,3318649.0,-0.66,92.0394
2013-04-26,1.48,4.6,1.96,-0.704,7.6,99.1065,404231.0,-0.6916,10611.3,3318649.0,-0.68,91.9012
2013-04-29,1.5,4.53,1.95,-0.704,7.6,99.1065,404231.0,-0.6916,10611.3,3318649.0,-0.67,91.6539
2013-04-30,1.48,4.55,1.96,-0.704,7.6,99.1065,404231.0,-0.6916,10611.3,3318649.0,-0.64,91.3741
2013-05-01,1.46,4.5,1.96,-0.704,7.5,99.1839,406677.0,-0.6916,10646.1,3317194.0,-0.64,91.4331
2013-05-02,1.46,4.45,1.95,-0.704,7.5,99.1839,406677.0,-0.6916,10646.1,3317194.0,-0.62,91.6174
2013-05-03,1.56,4.33,1.93,-0.714,7.5,99.1839,406677.0,-0.6712,10646.1,3317194.0,-0.53,91.5087
2013-05-06,1.58,4.3,1.91,-0.714,7.5,99.1839,406677.0,-0.6712,10646.1,3317194.0,-0.51,91.6387
2013-05-07,1.6,4.24,1.9,-0.714,7.5,99.1839,406677.0,-0.6712,10646.1,3317194.0,-0.5,91.5201
2013-05-08,1.59,4.24,1.9,-0.714,7.5,99.1839,406677.0,-0.6712,10646.1,3324615.0,-0.48,91.1848
2013-05-09,1.59,4.23,1.9,-0.714,7.5,99.1839,406677.0,-0.6712,10646.1,3324615.0,-0.5,91.3036
2013-05-10,1.64,4.23,1.89,-0.719,7.5,99.1839,406677.0,-0.7704,10646.1,3324615.0,-0.45,92.2527
2013-05-13,1.68,4.35,1.9,-0.719,7.5,99.1839,406677.0,-0.7704,10646.1,3324615.0,-0.41,92.2711
2013-05-14,1.7,4.35,1.89,-0.719,7.5,99.1839,406677.0,-0.7704,10646.1,3324615.0,-0.37,92.3697
2013-05-15,1.68,4.36,1.89,-0.719,7.5,99.1839,406677.0,-0.7704,10646.1,3354269.0,-0.36,92.7691
2013-05-16,1.64,4.42,1.89,-0.719,7.5,99.1839,406677.0,-0.7704,10646.1,3354269.0,-0.4,92.6602
2013-05-17,1.69,4.37,1.88,-0.716,7.5,99.1839,406677.0,-0.6166,10646.1,3354269.0,-0.31,93.1617
2013-05-20,1.71,4.34,1.88,-0.716,7.5,99.1839,406677.0,-0.6166,10646.1,3354269.0,-0.31,93.0359
2013-05-21,1.68,4.35,1.88,-0.716,7.5,99.1839,406677.0,-0.6166,10646.1,3354269.0,-0.34,92.9662
2013-05-22,1.77,4.27,1.87,-0.716,7.5,99.1839,406677.0,-0.6166,10646.1,3398713.0,-0.24,93.3104
2013-05-23,1.76,4.42,1.88,-0.716,7.5,99.1839,406677.0,-0.6166,10646.1,3398713.0,-0.24,93.2113
2013-05-24,1.75,4.45,1.88,-0.707,7.5,99.1839,406677.0,-0.5363,10646.1,3398713.0,-0.26,93.2768
2013-05-27,1.75,4.44,1.88,-0.707,7.5,99.1839,406677.0,-0.5363,10646.1,3398713.0,-0.26,93.2768
2013-05-28,1.86,4.35,1.87,-0.707,7.5,99.1839,406677.0,-0.5363,10646.1,3398713.0,-0.14,93.5853
2013-05-29,1.83,4.55,1.91,-0.707,7.5,99.1839,406677.0,-0.5363,10646.1,3385128.0,-0.1,93.531
2013-05-30,1.82,4.54,1.91,-0.707,7.5,99.1839,406677.0,-0.5363,10646.1,3385128.0,-0.05,93.4219
2013-05-31,1.86,4.62,1.95,-0.691,7.5,99.1839,406677.0,-0.3697,10646.1,3385128.0,-0.05,93.6076
2013-06-01,1.86,4.62,1.95,-0.691,7.5,99.3897,407921.0,-0.3697,10703.3,3385128.0,-0.05,93.6076
2013-06-03,1.83,4.76,1.97,-0.691,7.5,99.3897,407921.0,-0.3697,10703.3,3385128.0,-0.07,93.163
2013-06-04,1.82,4.79,1.98,-0.691,7.5,99.3897,407921.0,-0.3697,10703.3,3385128.0,-0.05,93.3067
2013-06-05,1.8,5.03,2.03,-0.691,7.5,99.3897,407921.0,-0.3697,10703.3,3400183.0,-0.06,93.275
2013-06-06,1.78,5.08,2.05,-0.691,7.5,99.3897,407921.0,-0.3697,10703.3,3400183.0,-0.05,92.809
2013-06-07,1.85,4.89,2.04,-0.672,7.5,99.3897,407921.0,-0.0922,10703.3,3400183.0,0.03,92.6056
2013-06-10,1.9,4.86,2.04,-0.672,7.5,99.3897,407921.0,-0.0922,10703.3,3400183.0,0.11,92.973
2013-06-11,1.86,5.08,2.1,-0.672,7.5,99.3897,407921.0,-0.0922,10703.3,3400183.0,0.13,92.7996
2013-06-12,1.91,5.02,2.1,-0.672,7.5,99.3897,407921.0,-0.0922,10703.3,3410842.0,0.21,92.4775
2013-06-13,1.87,5.11,2.1,-0.672,7.5,99.3897,407921.0,-0.0922,10703.3,3410842.0,0.15,92.3449
2013-06-14,1.85,5.04,2.08,-0.653,7.5,99.3897,407921.0,-0.152,10703.3,3410842.0,0.09,92.1886
2013-06-17,1.92,4.97,2.07,-0.653,7.5,99.3897,407921.0,-0.152,10703.3,3410842.0,0.15,92.3332
2013-06-18,1.93,4.96,2.09,-0.653,7.5,99.3897,407921.0,-0.152,10703.3,3410842.0,0.14,92.5432
2013-06-19,2.02,4.85,2.08,-0.653,7.5,99.3897,407921.0,-0.152,10703.3,3470530.0,0.29,92.4755
2013-06-20,2.08,5.12,2.18,-0.653,7.5,99.3897,407921.0,-0.152,10703.3,3470530.0,0.46,94.125
2013-06-21,2.14,5.09,2.18,-0.637,7.5,99.3897,407921.0,-0.1229,10703.3,3470530.0,0.59,94.4243
2013-06-24,2.15,5.34,2.27,-0.637,7.5,99.3897,407921.0,-0.1229,10703.3,3470530.0,0.64,94.5714
2013-06-25,2.17,5.34,2.25,-0.637,7.5,99.3897,407921.0,-0.1229,10703.3,3470530.0,0.64,94.3285
2013-06-26,2.16,5.29,2.24,-0.637,7.5,99.3897,407921.0,-0.1229,10703.3,3478672.0,0.6,94.3807
2013-06-27,2.13,5.23,2.22,-0.637,7.5,99.3897,407921.0,-0.1229,10703.3,3478672.0,0.5,94.2429
2013-06-28,2.16,5.16,2.21,-0.63,7.5,99.3897,407921.0,0.0702,10703.3,3478672.0,0.53,94.3047
2013-06-30,2.16,5.21,2.21,-0.63,7.5,99.3897,407921.0,0.0702,10703.3,3478672.0,0.53,94.3047
2013-07-01,2.16,5.17,2.21,-0.63,7.3,99.0814,410268.0,0.0702,10742.8,3478672.0,0.48,94.0998
2013-07-02,2.14,5.15,2.2,-0.63,7.3,99.0814,410268.0,0.0702,10742.8,3478672.0,0.44,94.4051
2013-07-03,2.16,5.15,2.21,-0.63,7.3,99.0814,410268.0,0.0702,10742.8,3492742.0,0.48,94.4767
2013-07-04,2.16,5.15,2.21,-0.63,7.3,99.0814,410268.0,0.0702,10742.8,3492742.0,0.48,94.4767
2013-07-05,2.33,5.04,2.19,-0.63,7.3,99.0814,410268.0,-0.1551,10742.8,3492742.0,0.66,95.0639
2013-07-08,2.28,5.11,2.19,-0.63,7.3,99.0814,410268.0,-0.1551,10742.8,3492742.0,0.58,94.9954
2013-07-09,2.28,5.04,2.17,-0.63,7.3,99.0814,410268.0,-0.1551,10742.8,3492742.0,0.59,94.9467
2013-07-10,2.32,4.98,2.17,-0.63,7.3,99.0814,410268.0,-0.1551,10742.8,3504095.0,0.64,94.7595
2013-07-11,2.26,4.9,2.16,-0.63,7.3,99.0814,410268.0,-0.1551,10742.8,3504095.0,0.56,93.949
2013-07-12,2.24,4.8,2.14,-0.638,7.3,99.0814,410268.0,-0.3119,10742.8,3504095.0,0.55,94.0029
2013-07-15,2.23,4.77,2.13,-0.638,7.3,99.0814,410268.0,-0.3119,10742.8,3504095.0,0.47,93.9729
2013-07-16,2.21,4.72,2.11,-0.638,7.3,99.0814,410268.0,-0.3119,10742.8,3504095.0,0.41,93.5232
2013-07-17,2.2,4.68,2.11,-0.638,7.3,99.0814,410268.0,-0.3119,10742.8,3537861.0,0.38,93.5498
2013-07-18,2.24,4.57,2.08,-0.638,7.3,99.0814,410268.0,-0.3119,10742.8,3537861.0,0.38,93.681
2013-07-19,2.18,4.56,2.07,-0.649,7.3,99.0814,410268.0,-0.5196,10742.8,3537861.0,0.29,93.4759
2013-07-22,2.18,4.53,2.05,-0.649,7.3,99.0814,410268.0,-0.5196,10742.8,3537861.0,0.28,93.2253
2013-07-23,2.2,4.5,2.04,-0.649,7.3,99.0814,410268.0,-0.5196,10742.8,3537861.0,0.33,93.1631
2013-07-24,2.27,4.55,2.04,-0.649,7.3,99.0814,410268.0,-0.5196,10742.8,3574574.0,0.44,93.3124
2013-07-25,2.29,4.65,2.05,-0.649,7.3,99.0814,410268.0,-0.5196,10742.8,3574574.0,0.44,93.2862
2013-07-26,2.27,4.71,2.06,-0.661,7.3,99.0814,410268.0,-0.495,10742.8,3574574.0,0.43,93.1695
2013-07-29,2.28,4.69,2.06,-0.661,7.3,99.0814,410268.0,-0.495,10742.8,3574574.0,0.45,93.1663
2013-07-30,2.3,4.66,2.06,-0.661,7.3,99.0814,410268.0,-0.495,10742.8,3574574.0,0.46,93.3976
2013-07-31,2.29,4.71,2.07,-0.661,7.3,99.0814,410268.0,-0.495,10742.8,3571797.0,0.38,93.5703
2013-08-01,2.39,4.63,2.04,-0.661,7.2,99.6543,409691.0,-0.495,10801.2,3571797.0,0.48,93.7972
2013-08-02,2.33,4.74,2.07,-0.669,7.2,99.6543,409691.0,-0.368,10801.2,3571797.0,0.42,93.5789
2013-08-05,2.35,4.74,2.06,-0.669,7.2,99.6543,409691.0,-0.368,10801.2,3571797.0,0.42,93.507
2013-08-06,2.35,4.76,2.07,-0.669,7.2,99.6543,409691.0,-0.368,10801.2,3571797.0,0.39,93.3199
2013-08-07,2.29,4.81,2.08,-0.669,7.2,99.6543,409691.0,-0.368,10801.2,3585359.0,0.35,93.2652
2013-08-08,2.28,4.8,2.08,-0.669,7.2,99.6543,409691.0,-0.368,10801.2,3585359.0,0.34,92.8483
2013-08-09,2.25,4.8,2.08,-0.673,7.2,99.6543,409691.0,-0.4147,10801.2,3585359.0,0.33,92.8394
2013-08-12,2.29,4.78,2.08,-0.673,7.2,99.6543,409691.0,-0.4147,10801.2,3585359.0,0.37,92.9178
2013-08-13,2.37,4.72,2.07,-0.673,7.2,99.6543,409691.0,-0.4147,10801.2,3585359.0,0.48,93.476
2013-08-14,2.37,4.69,2.07,-0.673,7.2,99.6543,409691.0,-0.4147,10801.2,3646323.0,0.5,93.382
2013-08-15,2.41,4.74,2.08,-0.673,7.2,99.6543,409691.0,-0.4147,10801.2,3646323.0,0.6,93.5059
2013-08-16,2.48,4.7,2.07,-0.673,7.2,99.6543,409691.0,-0.3762,10801.2,3646323.0,0.68,93.4255
2013-08-19,2.52,4.71,2.08,-0.673,7.2,99.6543,409691.0,-0.3762,10801.2,3646323.0,0.75,93.6623
2013-08-20,2.46,4.8,2.1,-0.673,7.2,99.6543,409691.0,-0.3762,10801.2,3646323.0,0.67,93.5536
2013-08-21,2.49,4.77,2.11,-0.673,7.2,99.6543,409691.0,-0.3762,10801.2,3645668.0,0.73,94.0362
2013-08-22,2.48,4.73,2.1,-0.673,7.2,99.6543,409691.0,-0.3762,10801.2,3645668.0,0.79,94.2804
2013-08-23,2.42,4.75,2.09,-0.669,7.2,99.6543,409691.0,-0.1975,10801.2,3645668.0,0.69,93.9466
2013-08-26,2.38,4.75,2.09,-0.669,7.2,99.6543,409691.0,-0.1975,10801.2,3645668.0,0.64,94.1853
2013-08-27,2.34,4.82,2.11,-0.669,7.2,99.6543,409691.0,-0.1975,10801.2,3645668.0,0.57,94.3934
2013-08-28,2.38,4.77,2.11,-0.669,7.2,99.6543,409691.0,-0.1975,10801.2,3644456.0,0.63,94.4127
2013-08-29,2.36,4.76,2.11,-0.669,7.2,99.6543,409691.0,-0.1975,10801.2,3644456.0,0.65,94.6398
2013-08-30,2.39,4.76,2.11,-0.665,7.2,99.6543,409691.0,-0.1758,10801.2,3644456.0,0.68,94.7541
2013-09-01,2.39,4.76,2.11,-0.665,7.2,100.161,410044.0,-0.1758,10862.0,3644456.0,0.68,94.7541
2013-09-02,2.39,4.78,2.1,-0.665,7.2,100.161,410044.0,-0.1758,10862.0,3644456.0,0.68,94.7541
2013-09-03,2.43,4.69,2.1,-0.665,7.2,100.161,410044.0,-0.1758,10862.0,3644456.0,0.76,94.9574
2013-09-04,2.44,4.64,2.09,-0.665,7.2,100.161,410044.0,-0.1758,10862.0,3654182.0,0.83,94.5739
2013-09-05,2.46,4.59,2.08,-0.665,7.2,100.161,410044.0,-0.1758,10862.0,3654182.0,0.92,94.8891
2013-09-06,2.48,4.63,2.08,-0.663,7.2,100.161,410044.0,-0.2541,10862.0,3654182.0,0.87,94.2487
2013-09-09,2.45,4.66,2.09,-0.663,7.2,100.161,410044.0,-0.2541,10862.0,3654182.0,0.84,94.0009
2013-09-10,2.46,4.6,2.08,-0.663,7.2,100.161,410044.0,-0.2541,10862.0,3654182.0,0.86,93.938
2013-09-11,2.46,4.63,2.09,-0.663,7.2,100.161,410044.0,-0.2541,10862.0,3662035.0,0.8,93.7112
2013-09-12,2.47,4.61,2.08,-0.663,7.2,100.161,410044.0,-0.2541,10862.0,3662035.0,0.81,93.5903
2013-09-13,2.45,4.6,2.08,-0.665,7.2,100.161,410044.0,-0.3326,10862.0,3662035.0,0.8,93.6666
2013-09-16,2.47,4.54,2.07,-0.665,7.2,100.161,410044.0,-0.3326,10862.0,3662035.0,0.76,93.2875
2013-09-17,2.47,4.59,2.07,-0.665,7.2,100.161,410044.0,-0.3326,10862.0,3662035.0,0.7,93.2231
2013-09-18,2.35,4.67,2.1,-0.665,7.2,100.161,410044.0,-0.3326,10862.0,3722192.0,0.49,93.2569
2013-09-19,2.42,4.51,2.05,-0.665,7.2,100.161,410044.0,-0.3326,10862.0,3722192.0,0.55,92.4082
2013-09-20,2.41,4.54,2.04,-0.67,7.2,100.161,410044.0,-0.4564,10862.0,3722192.0,0.52,92.6049
2013-09-23,2.37,4.6,2.05,-0.67,7.2,100.161,410044.0,-0.4564,10862.0,3722192.0,0.46,92.613
2013-09-24,2.32,4.65,2.05,-0.67,7.2,100.161,410044.0,-0.4564,10862.0,3722192.0,0.48,92.7691
2013-09-25,2.27,4.7,2.06,-0.67,7.2,100.161,410044.0,-0.4564,10862.0,3734018.0,0.45,92.7675
2013-09-26,2.32,4.69,2.05,-0.67,7.2,100.161,410044.0,-0.4564,10862.0,3734018.0,0.47,93.0096
2013-09-27,2.3,4.75,2.07,-0.677,7.2,100.161,410044.0,-0.3514,10862.0,3734018.0,0.46,92.9747
2013-09-30,2.31,4.83,2.09,-0.677,7.2,100.161,410044.0,-0.3514,10862.0,3734018.0,0.45,92.9207
2013-10-01,2.33,4.78,2.08,-0.677,7.2,100.082,411399.0,-0.3514,10986.3,3734018.0,0.46,92.9515
2013-10-02,2.32,4.78,2.08,-0.677,7.2,100.082,411399.0,-0.3514,10986.3,3747387.0,0.43,92.772
2013-10-03,2.29,4.75,2.08,-0.677,7.2,100.082,411399.0,-0.3514,10986.3,3747387.0,0.43,92.7461
2013-10-04,2.33,4.7,2.06,-0.687,7.2,100.082,411399.0,-0.265,10986.3,3747387.0,0.46,92.6469
2013-10-07,2.28,4.69,2.06,-0.687,7.2,100.082,411399.0,-0.265,10986.3,3747387.0,0.45,92.6725
2013-10-08,2.26,4.68,2.05,-0.687,7.2,100.082,411399.0,-0.265,10986.3,3747387.0,0.48,92.7558
2013-10-09,2.31,4.67,2.05,-0.687,7.2,100.082,411399.0,-0.265,10986.3,3758663.0,0.47,93.0829
2013-10-10,2.36,4.61,2.03,-0.687,7.2,100.082,411399.0,-0.265,10986.3,3758663.0,0.5,92.8579
2013-10-11,2.35,4.62,2.02,-0.699,7.2,100.082,411399.0,-0.3986,10986.3,3758663.0,0.5,92.854
2013-10-14,2.35,4.6,2.02,-0.699,7.2,100.082,411399.0,-0.3986,10986.3,3758663.0,0.5,92.854
2013-10-15,2.38,4.54,2.0,-0.699,7.2,100.082,411399.0,-0.3986,10986.3,3758663.0,0.54,92.7642
2013-10-16,2.35,4.55,2.0,-0.699,7.2,100.082,411399.0,-0.3986,10986.3,3813599.0,0.5,92.6819
2013-10-17,2.28,4.53,1.99,-0.699,7.2,100.082,411399.0,-0.3986,10986.3,3813599.0,0.45,92.0246
2013-10-18,2.27,4.46,1.97,-0.713,7.2,100.082,411399.0,-0.5638,10986.3,3813599.0,0.42,91.9989
2013-10-21,2.3,4.41,1.96,-0.713,7.2,100.082,411399.0,-0.5638,10986.3,3813599.0,0.44,92.2498
2013-10-22,2.23,4.44,1.96,-0.713,7.2,100.082,411399.0,-0.5638,10986.3,3813599.0,0.37,91.9563
2013-10-23,2.2,4.44,1.95,-0.713,7.2,100.082,411399.0,-0.5638,10986.3,3839033.0,0.36,92.0947
2013-10-24,2.2,4.4,1.95,-0.713,7.2,100.082,411399.0,-0.5638,10986.3,3839033.0,0.36,92.1867
2013-10-25,2.21,4.42,1.95,-0.726,7.2,100.082,411399.0,-0.5856,10986.3,3839033.0,0.34,92.1623
2013-10-28,2.22,4.44,1.95,-0.726,7.2,100.082,411399.0,-0.5856,10986.3,3839033.0,0.35,92.1872
2013-10-29,2.22,4.45,1.94,-0.726,7.2,100.082,411399.0,-0.5856,10986.3,3839033.0,0.35,92.301
2013-10-30,2.22,4.43,1.95,-0.726,7.2,100.082,411399.0,-0.5856,10986.3,3843396.0,0.37,92.3057
2013-10-31,2.26,4.36,1.94,-0.726,7.2,100.082,411399.0,-0.5856,10986.3,3843396.0,0.4,92.731
2013-11-01,2.32,4.31,1.93,-0.738,6.9,100.3158,412561.0,-0.5349,10995.6,3843396.0,0.5,93.155
2013-11-04,2.31,4.33,1.94,-0.738,6.9,100.3158,412561.0,-0.5349,10995.6,3843396.0,0.5,92.9359
2013-11-05,2.37,4.33,1.95,-0.738,6.9,100.3158,412561.0,-0.5349,10995.6,3843396.0,0.55,93.2112
2013-11-06,2.37,4.35,1.96,-0.738,6.9,100.3158,412561.0,-0.5349,10995.6,3851623.0,0.48,93.0943
2013-11-07,2.34,4.34,1.96,-0.738,6.9,100.3158,412561.0,-0.5349,10995.6,3851623.0,0.46,93.4003
2013-11-08,2.45,4.38,1.96,-0.749,6.9,100.3158,412561.0,-0.516,10995.6,3851623.0,0.59,93.6619
2013-11-11,2.45,4.38,1.96,-0.749,6.9,100.3158,412561.0,-0.516,10995.6,3851623.0,0.59,93.6619
2013-11-12,2.46,4.35,1.97,-0.749,6.9,100.3158,412561.0,-0.516,10995.6,3851623.0,0.62,93.7651
2013-11-13,2.43,4.42,1.97,-0.749,6.9,100.3158,412561.0,-0.516,10995.6,3907424.0,0.58,93.4848
2013-11-14,2.4,4.41,1.97,-0.749,6.9,100.3158,412561.0,-0.516,10995.6,3907424.0,0.51,93.4328
2013-11-15,2.4,4.38,1.96,-0.758,6.9,100.3158,412561.0,-0.5711,10995.6,3907424.0,0.53,93.2854
2013-11-18,2.36,4.35,1.94,-0.758,6.9,100.3158,412561.0,-0.5711,10995.6,3907424.0,0.48,92.9824
2013-11-19,2.42,4.31,1.93,-0.758,6.9,100.3158,412561.0,-0.5711,10995.6,3907424.0,0.53,93.0649
2013-11-20,2.52,4.29,1.93,-0.758,6.9,100.3158,412561.0,-0.5711,10995.6,3906620.0,0.64,93.2501
2013-11-21,2.5,4.32,1.93,-0.758,6.9,100.3158,412561.0,-0.5711,10995.6,3906620.0,0.6,93.5638
2013-11-22,2.44,4.3,1.92,-0.765,6.9,100.3158,412561.0,-0.6505,10995.6,3906620.0,0.56,93.4198
2013-11-25,2.44,4.27,1.92,-0.765,6.9,100.3158,412561.0,-0.6505,10995.6,3906620.0,0.56,93.5539
2013-11-26,2.42,4.27,1.92,-0.765,6.9,100.3158,412561.0,-0.6505,10995.6,3906620.0,0.54,93.5226
2013-11-27,2.46,4.24,1.91,-0.765,6.9,100.3158,412561.0,-0.6505,10995.6,3925876.0,0.58,93.6864
2013-11-28,2.46,4.24,1.91,-0.765,6.9,100.3158,412561.0,-0.6505,10995.6,3925876.0,0.58,93.6864
2013-11-29,2.47,4.23,1.91,-0.77,6.9,100.3158,412561.0,-0.5834,10995.6,3925876.0,0.6,93.6291
