Date,CSHI,DBMF,GLD,QQQ,SHV,SPY,TLT,^GSPC,^VIX
2016-10-07,,,119.73999786376953,110.94744873046875,88.73387145996094,184.57347106933594,102.46870422363281,2153.739990234375,13.479999542236328
2016-10-10,,,120.16000366210938,111.64984893798828,88.70972442626953,185.5347900390625,101.8642578125,2163.659912109375,13.380000114440918
2016-10-11,,,119.55000305175781,110.0577621459961,88.73387145996094,183.19155883789062,101.63469696044922,2136.72998046875,15.359999656677246
2016-10-12,,,119.73999786376953,109.96414184570312,88.7177734375,183.43190002441406,101.73416137695312,2139.179931640625,15.90999984741211
2016-10-13,,,120.02999877929688,109.57081604003906,88.74188232421875,182.83106994628906,102.11672973632812,2132.550048828125,16.690000534057617
2016-10-14,,,119.36000061035156,109.70189666748047,88.74188232421875,182.9254913330078,100.68592071533203,2132.97998046875,16.1200008392334
2016-10-17,,,119.68000030517578,109.4022216796875,88.74188232421875,182.2903289794922,101.32859802246094,2126.5,16.209999084472656
2016-10-18,,,120.41999816894531,110.37619018554688,88.73387145996094,183.43190002441406,101.65763092041016,2139.60009765625,15.279999732971191
2016-10-19,,,121.11000061035156,110.36682891845703,88.74993133544922,183.92115783691406,101.74182891845703,2144.2900390625,14.40999984741211
2016-10-20,,,120.73999786376953,110.2357177734375,88.72581481933594,183.5778045654297,101.84896087646484,2141.340087890625,13.75
2016-10-21,,,120.83000183105469,110.64774322509766,88.74188232421875,183.66358947753906,102.00193786621094,2141.159912109375,13.34000015258789
2016-10-24,,,120.55999755859375,111.97760772705078,88.74993133544922,184.44473266601562,101.55818939208984,2151.330078125,13.020000457763672
2016-10-25,,,121.47000122070312,111.62174987792969,88.74993133544922,183.82675170898438,101.82599639892578,2143.159912109375,13.460000038146973
2016-10-26,,,120.79000091552734,110.86317443847656,88.74993133544922,183.45765686035156,101.1373519897461,2139.429931640625,14.239999771118164
2016-10-27,,,121.01000213623047,110.35746765136719,88.73387145996094,182.9684600830078,100.03553009033203,2133.0400390625,15.359999656677246
2016-10-28,,,121.58000183105469,109.66444396972656,88.74993133544922,182.4276885986328,99.8136215209961,2126.409912109375,16.190000534057617
2016-10-31,,,121.94000244140625,109.56141662597656,88.77404022216797,182.43624877929688,100.42576599121094,2126.14990234375,17.059999465942383
2016-11-01,,,122.7300033569336,108.73729705810547,88.77083587646484,181.11444091796875,100.43341064453125,2111.719970703125,18.559999465942383
2016-11-02,,,123.63999938964844,107.86636352539062,88.75473022460938,180.02435302734375,100.87035369873047,2097.93994140625,19.31999969482422
2016-11-03,,,124.30000305175781,106.80812072753906,88.77083587646484,179.20037841796875,100.09606170654297,2088.659912109375,22.079999923706055
